ImageId,EncodedPixels
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,104510 5 105032 8 105555 10 106079 11 106602 12 107126 12 107650 12 108173 13 108696 14 109219 15 109742 16 110265 17 110788 18 111311 19 111834 20 112357 20 112880 20 113404 20 113928 18 114451 19 114976 16 115500 14 116025 11 116550 8 117075 5
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,72039 6 72562 6 73084 7 73608 8 74131 9 74142 3 74655 15 75179 15 75703 15 76228 13 76754 10 77280 6
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,90383 2 90904 6 91427 8 91950 10 92474 11 92998 11 93522 11 94046 10 94571 9 95095 8 95620 6 96144 5
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,101929 5 102452 5 102976 4 103500 3 104024 4 104547 5 105071 6 105594 12 106118 17 106642 18 107166 20 107691 20 108216 19 108740 20 109265 20 109790 20 110315 20 110840 20 111364 21 111888 21 112413 20 112937 20 113462 19 113987 18 114511 17 115036 16 115561 15 116086 13 116610 13 117135 11 117659 9 118184 9 118708 9 119231 12 119755 15 120278 18 120802 19 121325 21 121849 22 122372 24 122895 25 123418 27 123942 27 124465 16 124483 11 124988 16 125008 10 125513 13 125533 8 126029 5 126038 11 126058 7 126552 18 126583 5 127074 18 127108 4 127597 17 127633 2 128120 17 128157 2 128643 17 128681 2 129167 17 129205 1 129690 16 130214 15 130738 15 131262 16 131786 17 132310 18 132835 19 132881 4 133359 19 133404 7 133884 19 133928 8 134414 14 134451 10 134937 17 134975 10 135458 22 135499 10 135981 24 136023 11 136503 26 136546 12 137026 27 137069 12 137549 27 137593 12 138072 26 138117 11 138596 21 138641 8 139119 20 139165 4 139642 19 139687 6 140166 18 140209 8 140689 18 140731 11 141213 18 141252 15 141736 19 141773 19 142260 19 142296 19 142784 19 142818 21 143308 19 143341 22 143833 19 143863 25 144358 20 144384 28 144884 53 145410 51 145936 49 146461 48 146987 45 147511 44 148036 42 148560 30 148596 3 149085 27 149609 26 150134 24 150659 22 151183 22 151708 20 152233 18 152763 11 153289 7
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,49524 2 50046 7 50569 9 51092 10 51616 10 52140 10 52664 10 53189 9 53714 8 54239 7 54764 6 55289 5 55313 2 55813 6 55835 4 56339 5 56358 6 56862 7 56880 8 57386 8 57403 9 57910 8 57926 10 58435 6 58444 16 58960 4 58967 17 59484 3 59491 17 60008 3 60015 17 60532 3 60539 17 61056 4 61062 19 61581 25 62105 25 62631 24 63156 24 63680 26 64205 27 64729 29 65255 28 65780 28 66305 27 66829 28 67354 27 67878 27 68403 26 68927 25 69451 24 69976 21 70500 21 71025 20 71550 18 72074 18 72598 18 72630 1 73121 20 73153 7 73644 21 73676 9 74165 25 74200 9 74687 27 74724 10 75210 29 75248 11 75733 31 75772 11 76256 32 76295 12 76780 33 76819 12 77303 52 77827 52 78351 53 78875 16 78895 33 79398 15 79421 31 79921 15 79947 29 80444 15 80473 27 80968 15 80998 26 81492 15 81523 25 82016 14 82048 24 82540 14 82572 24 83064 15 83097 23 83588 14 83621 23 84113 13 84144 24 84638 11 84668 24 85162 11 85191 25 85687 9 85714 26 86211 9 86237 26 86736 7 86760 26 87261 5 87282 27 87804 29 88327 29 88849 31 89372 31 89895 31 90419 17 90442 8 90942 17 90969 3 91464 18 91987 18 92510 18 93032 19 93555 19 94078 19 94600 20 95124 20 95647 21 96170 21 96694 22 97217 23 97741 23 98274 13 98802 9 99329 3
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,9740 7 10263 9 10786 11 11309 13 11833 13 12356 14 12880 14 13403 16 13926 16 14450 16 14973 17 15496 18 16019 19 16542 20 17065 19 17589 8 17605 2 18112 9 18635 9 19157 10 19680 11 20203 12 20727 12 21249 13 21772 14 22295 14 22818 15 23341 15 23863 17 24386 17 24901 26 25424 26 25946 28 26469 29 26992 29 27516 29 28039 30 28563 30 29087 10 29098 19 29611 9 29625 16 30136 7 30150 15 30661 5 30675 14 31199 15 31724 15 32248 16 32772 18 33296 19 33820 20 34344 21 34868 22 35392 22 35915 24 36439 24 36963 24 37486 26 38009 27 38532 28 39045 39 39568 40 40092 17 40118 15 40616 17 40645 12 41140 16 41171 10 41664 16 41696 9 42189 15 42221 9 42713 15 42745 9 43238 14 43270 8 43763 13 43794 9 44289 11 44319 8 44815 8 44843 8 45340 7 45367 8 45865 6 45891 8 46391 4 46415 8 46916 3 46940 7 47441 1 47464 7 47988 7 48512 7 49036 7 49560 7 50084 7 50609 6 51134 4
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,812 5 1334 7 1857 8 2380 9 2903 10 3425 13 3948 14 4472 14 4995 15 5517 17 6040 18 6562 20 7085 19 7608 19 8132 18 8656 18 9179 19 9703 19 10228 18 10752 17 11276 17 11800 17 12324 16 12848 16 13372 15 13896 15 14419 15 14943 14 15467 13 15991 12 16514 12 17038 10 17562 9 18086 8 18611 5 19136 3
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,155404 3 155927 5 156450 8 156973 10 157497 10 158020 12 158544 12 159067 13 159590 14 160111 18 160632 21 161153 24 161676 25 162199 26 162722 28 163245 29 163769 30 164292 31 164816 32 165340 33 165864 34 166388 35 166912 15 166931 17 167437 12 167456 17 167961 11 167982 16 168485 10 168507 16 169009 9 169032 15 169533 8 169557 15 170057 7 170081 15 170582 6 170605 15 171107 4 171129 15 171632 3 171653 15 172157 1 172177 15 172701 15 173225 15 173748 16 174272 16 174795 17 175318 18 175841 19 176364 19 176888 19 177411 19 177935 17 178459 16 178982 15 179505 14 180029 12 180553 10 181078 6
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,99343 4 99864 9 100387 12 100910 14 101434 14 101958 14 102482 14 103006 14 103530 14 104054 14 104578 14 105102 14 105626 13 106150 13 106675 12 107199 12 107723 13 108247 13 108771 14 109295 15 109819 16 110343 17 110867 17 111392 16 111917 14 112444 8
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,18669 6 19191 8 19713 10 20236 11 20760 12 21284 11 21808 11 22332 11 22855 11 23378 12 23902 12 24426 11 24949 12 25473 12 25996 13 26520 13 27044 12 27568 12 28092 11 28616 10 29140 9 29665 7 30189 7 30714 5
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,154382 6 154905 10 155428 13 155951 16 156475 17 156998 18 157522 18 158046 18 158570 18 159095 18 159619 17 160144 16 160668 16 161192 16 161717 15 162241 15 162765 15 163289 15 163814 14 164339 13 164864 12 165388 12 165913 10 166437 9 166963 6 167490 1
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,129758 6 130281 7 130805 8 131328 9 131852 9 132375 10 132899 10 133422 11 133946 12 134470 12 134994 12 135518 12 136042 12 136567 11 137091 11 137615 11 138139 11 138664 10 139188 10 139712 10 140237 9 140761 9 141285 8 141810 7 142337 3
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,102515 5 103038 7 103561 9 104084 11 104607 12 105130 14 105653 15 106177 15 106701 15 107225 15 107749 15 108273 15 108797 15 109321 15 109845 15 110370 14 110895 13 111420 12 111944 12 112469 11 112994 9 113520 7 114046 4
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,56400 7 56923 10 57446 13 57970 15 58494 15 59018 16 59542 16 60066 16 60591 16 61115 16 61640 15 62164 15 62688 16 63213 15 63737 15 64261 15 64786 15 65310 15 65834 15 66358 15 66883 14 67408 13 67932 13 68457 12 68981 12 69506 11 70031 9 70556 8 71081 6 71606 3
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,171700 6 172222 9 172745 10 173269 11 173792 12 174315 13 174838 14 175362 14 175886 14 176409 15 176933 15 177457 15 177981 15 178505 14 179030 13 179554 14 180078 14 180602 14 181127 12 181651 12 182179 5
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,107260 5 107782 8 108306 8 108829 10 109353 10 109877 10 110401 10 110925 10 111449 10 111973 10 112496 11 113020 11 113544 12 114068 11 114592 11 115116 10 115640 10 116151 7 116164 9 116674 22 117198 20 117722 18 118246 16 118770 15 119294 14 119818 14 120342 13 120866 12 121390 12 121914 11 122438 11 122962 10 123487 9 124011 8 124536 6 125061 4 125586 2
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,38610 2 39131 7 39654 8 40178 9 40701 10 41225 10 41749 10 42273 10 42797 10 43320 11 43844 11 44368 11 44892 11 45415 12 45939 12 46463 12 46987 12 47511 12 48035 12 48558 13 49082 13 49606 12 50130 12 50654 12 51178 12 51703 11 52227 11 52751 11 53275 11 53799 11 54323 11 54847 11 55372 9 55896 9 56420 9 56945 7 57470 4
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,138719 2 139242 3 139764 5 140285 8 140806 11 141327 14 141850 14 142373 14 142896 14 143418 15 143931 7 143940 16 144454 26 144977 26 145501 26 146024 27 146548 26 147071 27 147595 27 148119 27 148643 27 149167 27 149691 27 150215 27 150740 25 151264 25 151789 24 152313 23 152838 20 153362 19 153887 7
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,78971 1 79495 1 80018 3 80542 3 81067 1
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,88935 1 89456 6 89978 9 90502 10 91025 11 91548 12 92071 13 92594 14 93118 14 93642 14 94166 14 94690 13 95214 13 95738 12 96262 12 96786 12 97310 11 97834 11 98358 10 98883 8 99408 6
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,382 7 903 14 1426 16 1950 16 1979 4 2474 16 2502 7 2998 17 3023 11 3522 17 3545 13 4045 19 4067 16 4569 38 5093 39 5617 39 6140 39 6664 39 7188 19 7212 14 7712 18 7737 13 8236 17 8261 13 8760 16 8786 13 9284 15 9310 13 9808 14 9834 14 10332 14 10359 13 10856 13 10883 14 11381 11 11409 12 11905 9 11934 11 12430 7 12459 9 12955 4 12986 3
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,18739 5 18751 2 19261 20 19784 22 20307 24 20830 26 21354 27 21878 35 22401 39 22925 42 23449 46 23557 2 23972 22 23998 23 24079 5 24495 20 24524 21 24602 6 25018 19 25049 21 25126 7 25541 19 25573 21 25649 8 26064 19 26097 21 26127 8 26173 8 26587 19 26621 21 26649 12 26696 10 27109 21 27145 22 27172 16 27193 5 27220 10 27632 22 27669 22 27694 29 27744 10 28155 22 28193 23 28218 30 28268 10 28679 21 28717 55 28792 10 29203 20 29241 17 29263 33 29316 9 29726 20 29766 14 29787 33 29839 10 30250 18 30291 10 30311 33 30362 10 30774 16 30815 9 30836 31 30885 11 31297 15 31340 7 31361 30 31407 12 31821 10 31867 3 31887 27 31928 14 32345 8 32412 26 32450 15 32869 6 32940 49 33393 5 33476 36 33917 4 34001 35 34442 3 34525 34 34966 3 34988 1 35050 33 35489 4 35512 1 35575 31 36012 5 36036 1 36100 30 36535 7 36560 1 36624 30 37059 8 37082 4 37150 27 37582 10 37604 7 37677 24 38106 12 38127 8 38204 21 38629 18 38648 11 38730 19 39153 30 39255 17 39676 31 39780 15 40200 31 40305 13 40724 31 40830 11 41248 32 41357 5 41772 37 42296 40 42821 39 43345 39 43870 37 44394 36 44919 34 45444 31 45969 29 46494 26 47019 20 47545 13 48069 11 48594 10 49118 9 49643 8 50167 7 50693 5 51217 5 51741 5 52264 6 52788 6 53311 7 53835 8 54359 8 54882 10 55406 10 55930 10 56454 10 56978 10 57502 10 58025 10 58549 10 59073 9 59596 10 60120 10 60644 9 61168 9 61692 8 62216 8 62741 6 63266 4 63791 2
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,18719 2 19243 4 19767 5 20291 5 20815 5 21339 5 21863 6 22387 6 22912 4
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,129813 4 130335 7 130859 7 131383 7 131907 7 132431 7 132955 7 133479 7 134004 5 134529 4 135054 2
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,76384 4 76907 6 77430 8 77954 8 78477 9 79000 10 79523 11 80047 11 80571 11 81095 10 81618 11 82142 11 82666 11 83190 11 83714 11 84238 11 84762 11 85286 11 85810 10 86334 10 86858 9 87383 7 87907 7
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,132976 6 133498 10 134021 11 134544 12 135067 13 135591 13 136114 13 136639 12 137163 11 137688 9 138216 1
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,63816 1 64338 6 64860 8 65383 10 65905 12 66427 14 66950 14 67472 16 67995 16 68519 16 69043 15 69567 13 70091 10 70616 6
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,52811 7 53333 10 53856 11 54379 13 54902 15 55426 15 55950 16 56474 16 56998 16 57523 15 58047 15 58572 14 59097 13 59622 11 60147 9 60672 7 61197 6 61723 3 62248 1 62772 1
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,159184 5 159708 5 160232 6 160756 6 161280 6 161804 6 162328 6 162852 6 163375 7 163899 7 164423 8 164947 8 165471 8 165995 8 166519 7 167043 7 167567 7 168091 6 168615 5 169140 3 169664 1
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,97359 6 97882 8 98405 10 98928 11 99451 12 99975 12 100499 12 101023 12 101546 13 102070 13 102594 13 103118 13 103641 13 104166 12 104690 11 105214 10 105738 9 106263 8 106788 5
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,36060 1 36580 6 37103 8 37626 10 38149 12 38672 14 39194 17 39718 20 40242 34 40767 36 41290 37 41814 38 42338 38 42865 35 43390 34 43916 1 43925 23 44449 23 44973 23 45498 22 46022 22 46546 22 47070 22 47595 20 48119 20 48644 19 49169 18 49695 17 50222 14 50748 13 51275 8
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,66455 4 66977 8 67500 10 68023 12 68547 12 69070 13 69594 13 70117 15 70641 15 71165 15 71688 17 72212 17 72736 17 73260 17 73784 16 74309 15 74833 14 75358 13 75883 10 76407 8 76933 4
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,9342 6 9864 9 10387 11 10911 11 11434 12 11957 13 12480 14 13004 13 13529 11 14053 10 14578 9 15103 7 15627 6 16152 4
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,133528 6 134051 8 134575 9 135099 9 135623 10 136147 11 136671 11 137195 11 137719 11 138243 11 138767 12 139291 12 139816 11 140340 11 140864 12 141388 12 141912 12 142436 12 142961 12 143485 11 144010 10 144534 9 145059 8 145583 7 146108 4
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,55985 7 56508 10 57031 11 57555 12 58079 12 58603 12 59127 12 59651 12 60176 11 60700 11 61224 10 61749 9 62274 6 62801 1
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,179132 6 179656 7 180179 9 180703 9 181227 9 181750 10 182277 5
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,134073 5 134596 6 135120 6 135643 8 136167 8 136691 8 137214 9 137738 9 138262 9 138785 10 139308 11 139832 11 140355 12 140879 12 141403 12 141927 12 142451 12 142976 10 143502 7 144029 1
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,6216 5 6740 5 7264 3 7788 2 8313 1
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,117837 5 118360 7 118883 9 119405 12 119929 12 120452 13 120976 13 121500 14 122024 14 122548 13 123072 13 123596 13 124120 13 124644 13 125168 13 125692 12 126216 12 126740 12 127264 12 127788 12 128312 11 128836 11 129360 10 129884 7 130408 5 130932 3 131456 2 131981 1
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,169192 3 169713 9 170236 11 170760 11 171284 12 171807 13 172332 11 172856 10 173381 7
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,500 13 1021 20 1545 19 2069 19 2593 19 3117 19 3640 20 4165 19 4689 18 5213 18 5738 16 6262 16 6787 14 7311 14 7836 12 8359 12 8882 13 9405 14 9928 15 10451 16 10974 17 11497 17 12019 19 12542 20 13058 1 13064 21 13575 34 14096 37 14617 39 15139 41 15662 41 16185 24 16217 9 16708 24 17232 23 17755 24 18279 22 18805 19 19330 17 19856 14 20383 9 20909 6
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,9373 3 9897 2 10421 1
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,58109 6 58633 7 59156 8 59680 8 60204 8 60728 8 61252 8 61776 8 62300 8 62824 8 63348 8 63872 8 64396 8 64920 8 65445 6 65970 5 66496 3
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,148249 3 148773 4 149296 6 149820 6 150344 6 150868 6 151392 6 151916 6 152440 7 152964 7 153488 7 154012 6 154536 5 155060 4 155586 1
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,119434 1 119957 4 120481 5 121004 6 121528 6 122052 7 122576 7 123100 7 123623 8 124147 8 124671 8 125195 7 125719 7 126243 6 126767 6 127291 6 127815 5 128338 6 128862 6 129387 5 129913 2
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,47665 5 48188 8 48710 11 49233 12 49757 13 50281 13 50804 15 51329 14 51853 14 52377 15 52901 15 53425 14 53950 13 54476 11 55001 9 55526 7
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,64953 3 65477 5 66000 7 66524 7 67048 7 67572 7 68096 7 68621 6 69145 5 69669 4 70193 4 70717 3 71242 1 71766 1
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,112122 1 112644 5 113166 8 113689 10 114213 11 114737 11 115261 12 115786 11 116310 12 116834 13 117359 13 117884 14 118408 15 118932 16 119456 16 119980 16 120504 16 121028 16 121553 15 122077 15 122602 14 123126 13 123653 9
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,35621 3 36143 6 36666 7 37189 8 37713 8 38237 8 38761 8 39285 8 39810 6
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,159818 1 160341 3 160864 4 161387 5 161910 6 162434 6 162958 6 163482 6 164006 6 164530 6 165054 6 165578 6 166102 6 166626 6 167150 6 167673 7 168197 7 168721 7 169245 7 169769 7 170293 8 170817 8 171341 8 171865 7 172389 7 172914 6 173439 5 173966 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,97382 1 97885 12 98371 7 98380 31 98881 43 99390 47 99899 50 100406 55 100915 59 101424 62 101935 63 102446 64 102957 65 103469 64 103980 65 104491 66 105002 66 105512 66 106023 62 106533 60 107043 60 107553 61 108063 62 108573 64 109083 66 109594 67 110106 67 110617 68 111128 70 111640 70 112152 70 112663 72 113175 72 113687 72 114199 72 114711 72 115223 72 115734 73 116246 73 116758 73 117269 74 117781 74 118293 74 118805 73 119317 73 119829 72 120342 71 120854 71 121367 69 121880 68 122392 68 122905 67 123418 66 123931 65 124443 65 124956 64 125468 65 125981 64 126493 65 127005 65 127517 65 128029 66 128540 67 129052 68 129564 68 130076 68 130588 67 131100 67 131612 67 132124 65 132636 63 133147 62 133659 60 134171 59 134683 58 135194 58 135706 58 136218 57 136730 57 137242 57 137754 57 138266 58 138777 59 139289 60 139800 61 140311 62 140823 63 141334 64 141845 66 142357 66 142868 67 143379 68 143890 69 144400 71 144911 72 145422 73 145933 74 146444 76 146955 77 147467 77 147978 78 148489 80 149000 81 149512 81 150023 82 150534 83 151046 81 151558 76 152070 74 152582 72 153094 68 153605 65 154117 62 154629 57 155141 47 155653 43 156165 40 156677 38 157189 36 157701 35 158213 33 158725 32 159238 31 159750 30 160262 30 160775 29 161287 28 161800 27 162312 27 162824 28 163337 27 163849 27 164361 28 164873 28 165384 30 165459 12 165895 32 165962 23 166407 32 166469 30 166918 34 166977 35 167429 35 167486 39 167939 37 167997 40 168451 37 168507 43 168962 38 169016 46 169474 38 169526 49 169986 38 170036 51 170498 38 170547 52 171010 38 171057 55 171522 38 171567 57 172034 38 172077 59 172545 39 172588 60 173057 41 173099 61 173569 102 174081 34 174116 67 174593 33 174628 67 175105 32 175141 66 175618 28 175653 65 176130 24 176164 65 176642 20 176676 64 177154 17 177188 63 177666 16 177700 61 178178 15 178212 60 178690 13 178723 61 179202 11 179234 61 179715 9 179746 60 180227 7 180258 58 180739 6 180769 57 181281 57 181793 57 182304 57 182365 4 182816 48 182876 8 183328 45 183388 10 183840 44 183899 12 184352 43 184408 16 184865 41 184919 17 185377 33 185413 3 185430 19 185889 31 185941 21 186402 29 186452 23 186915 29 186957 31 187429 28 187461 39 187943 70 188460 14 188476 50 188974 3 188981 5 188988 51 189487 1 189492 59 190003 61 190515 61 191027 62 191538 63 192048 65 192558 67 193068 70 193578 72 194089 73 194599 75 195110 76 195621 77 196131 79 196622 3 196641 80 197125 19 197150 83 197635 109 198147 108 198658 107 199170 106 199682 106 200194 104 200706 103 201218 101 201730 100 202241 100 202753 99 203266 97 203778 96 204290 94 204802 93 205314 91 205826 28 205856 58 206338 25 206372 51 206850 23 206888 44 207362 22 207403 39 207874 21 207918 35 208387 19 208433 30 208900 15 208952 19 209414 10
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,14513 11 15022 16 15533 19 16044 22 16555 25 17066 28 17577 30 18088 33 18600 34 19111 37 19623 39 20134 42 20646 42 21157 44 21669 45 22181 46 22693 47 23205 48 23717 49 24230 49 24742 50 25254 52 25767 52 26279 53 26791 55 27303 56 27816 56 28328 57 28794 4 28840 58 29303 18 29352 59 29814 22 29865 59 30325 26 30377 60 30836 31 30890 60 31347 36 31402 61 31859 39 31914 62 32370 43 32427 61 32882 46 32939 62 33394 48 33452 62 33905 51 33964 62 34417 122 34929 122 35441 122 35952 123 36464 123 36976 123 37488 123 38000 123 38512 123 39024 122 39535 123 40047 123 40559 122 41071 79 41156 37 41582 78 41671 33 42094 78 42185 30 42606 79 42699 28 43118 80 43214 23 43630 80 43733 14 44141 82 44251 5 44653 82 45166 81 45678 82 46190 82 46703 82 47215 82 47728 81 48241 81 48754 80 49267 79 49780 79 50292 79 50805 78 51317 78 51830 78 52302 4 52322 2 52344 76 52810 17 52828 12 52857 75 53319 34 53369 75 53829 39 53880 76 54338 46 54391 77 54846 134 55356 136 55866 138 56377 139 56887 140 57398 141 57909 142 58421 141 58933 141 59445 141 59958 139 60470 138 60982 138 61495 135 62007 133 62520 102 63033 100 63547 97 64060 97 64573 97 65086 98 65600 97 66115 95 66628 95 67140 96 67652 96 68164 45 68228 33 68676 37 68742 31 69188 33 69256 30 69698 36 69769 29 70209 37 70282 28 70720 39 70797 24 71231 41 71312 21 71738 46 71826 19 72247 49 72342 11 72757 52 73268 54 73778 57 74289 58 74801 59 75312 61 75822 64 76333 66 76843 68 77353 70 77863 72 78372 74 78882 76 79393 77 79904 77 80415 78 80927 78 81438 79 81949 79 82461 79 82972 80 83484 79 83996 79 84508 78 85020 78 85533 76 86045 76 86558 74 87070 72 87583 70 88095 69 88608 66 89122 61 89637 51 90154 40 90670 32 91190 17
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,35388 6 35898 10 36408 13 36919 14 37412 33 37922 36 38432 38 38943 39 39455 39 39967 40 40479 40 40991 40 41503 40 42015 40 42527 39 43039 39 43551 38 44063 38 44575 37 45088 35 45600 33 46112 31 46625 26 47137 25 47649 23 48163 19
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,148582 6 149091 9 149601 12 150111 14 150621 17 151133 16 151645 16 152157 15 152669 15 153181 15 153694 13 154209 7
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,89786 3 90265 4 90298 5 90776 5 90810 6 91287 6 91322 7 91798 7 91834 8 92310 6 92346 9 92822 6 92858 9 93333 7 93370 10 93845 7 93882 11 94357 7 94394 11 94869 7 94906 11 95381 6 95417 13 95893 6 95929 13 96405 6 96441 14 96917 6 96952 15 97429 6 97463 17 97941 6 97973 19 98453 6 98484 20 98965 6 98995 21 99477 6 99506 22 99989 7 100017 23 100501 8 100527 25 101013 10 101037 26 101525 12 101548 27 102037 13 102058 29 102549 14 102569 29 103062 46 103574 45 104087 42 104599 40 105111 38 105623 36 106135 32 106647 28 107158 27 107670 26 108182 25 108694 25 109205 26 109717 25 110229 25 110740 26 111251 27 111763 28 112274 29 112785 30 113300 28 113813 29 114327 29 114840 32 115352 36 115864 37 116376 39 116887 42 117399 15 117420 22 117910 16 117933 22 118422 15 118445 22 118933 16 118958 22 119443 17 119471 21 119945 27 119983 21 120454 29 120496 20 120965 30 121009 19 121477 30 121521 19 121987 32 122034 18 122498 33 122546 17 123008 35 123059 16 123518 37 123572 15 124029 38 124084 15 124540 39 124597 13 125050 41 125110 12 125561 42 125624 9 126072 43 126137 8 126584 43 126650 6 127097 41 127609 41 128122 39 128634 39 129147 37 129660 35 130173 33 130687 29 131200 26 131714 22 132231 15
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,185493 2 186002 6 186513 8 187023 9 187534 10 188045 11 188555 13 189065 15 189576 16 190086 17 190597 16 191108 16 191618 17 192131 15 192643 14 193156 11 193668 9 194181 7
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,338077 8 338586 12 339098 12 339609 12 340121 12 340633 12 341144 13 341656 13 342167 14 342679 14 343190 15 343702 15 344215 13 344729 9 345246 1
